Time Period,USD,AUD,CAD,EUR,BRL,CHF,DKK,GBP,CZK,HUF,JPY,KRW,ZAR,TWD,TRY,SGD,SEK,PLN,NZD,NOK,MXN
20140205,0.001317989,0.025075866,0.010245972,0.001317989,0.10582485,-0.001520922,-0.00243356,0.004299291,0.000304163,0.020160791,0.000304163,0.025475091,0.057423337,0.006298478,0.098279976,0.003551516,0.00750062,0.02407775,0.026972077,0.014693105,0.03220185
20140206,0.001317989,0.025075866,0.010146051,0.000709703,0.10592541,-0.001520922,-0.001115326,0.004299291,0.000304163,0.020262023,-0.000202779,0.025475091,0.057373557,0.007497843,0.098682478,0.003551516,0.00760195,0.02407775,0.02707187,0.014996926,0.03220185
20140207,0.00121661,0.025175674,0.010046128,0.001622121,0.10592541,-0.001013928,-0.001115326,0.004099355,0.000304163,0.019654619,0.000506935,0.025475091,0.056875743,0.007597785,0.098481229,0.003551516,0.00760195,0.02407775,0.027171662,0.01479438,0.03220185
20140210,0.00111523,0.024776439,0.009846281,0.001317989,0.10572428,-0.001520922,-0.001115326,0.004099355,0.000304163,0.019958325,0.000405549,0.025475091,0.057074871,0.007697727,0.098481229,0.003551516,0.00760195,0.02407775,0.026772489,0.01459183,0.03220185
20140211,0.00111523,0.024976058,0.009746356,0.000811086,0.10572428,-0.001825128,-0.001115326,0.003999386,0.000304163,0.023804641,0.000202776,0.025475091,0.05597963,0.007697727,0.10099663,0.003551516,0.007703279,0.02407775,0.025974106,0.015199468,0.031999581
20140212,0.00121661,0.024976058,0.010046128,0.000608319,0.10582485,-0.001520922,-0.001115326,0.003999386,0.000304163,0.025423803,0.000811086,0.025475091,0.05597963,0.007697727,0.099185591,0.003545218,0.007804608,0.02407775,0.025974106,0.014996926,0.031999581
20140213,0.001317989,0.025574896,0.010445814,0.000506935,0.10602598,-0.001013928,-0.001115326,0.004099355,0.000304163,0.025828562,0.000202776,0.025475091,0.056527262,0.007597785,0.099487449,0.003545418,0.008108589,0.02407775,0.026373303,0.015098197,0.031999581
20140214,0.00101385,0.025475091,0.010345893,0.001723497,0.10612655,-0.001520922,-0.001115326,0.004099355,0.000304163,0.025322611,0.000202776,0.025475091,0.055680912,0.007597785,0.10099663,0.003542519,0.008108589,0.02407775,0.026373303,0.015098197,0.031999581
20140218,0.00121661,0.025475091,0.010345893,0.001824872,0.10612655,-0.001520922,-0.001115326,0.004099355,0.000304163,0.020262023,0.000506935,0.025475091,0.0553324,0.006998121,0.09908497,0.003552916,0.00760195,0.02407775,0.02707187,0.014996926,0.031797289
20140219,0.001317989,0.025674699,0.010445814,0.00101385,0.10612655,-0.001520922,-0.001115326,0.003999386,0.000304163,0.024108249,0.000506935,0.025475091,0.0553324,0.007497843,0.10029237,0.003552916,0.007804608,0.02407775,0.02707187,0.014895653,0.031797289
20140220,0.001317989,0.025375286,0.010245972,0.00101385,0.10612655,-0.001520922,-0.001115326,0.003999386,0.000304163,0.020160791,0.000202776,0.025475091,0.055382188,0.007497843,0.10119785,0.003542919,0.007703279,0.02407775,0.027271453,0.014693105,0.031797289
20140221,0.001317989,0.025974106,0.010495774,0.00202762,0.10612655,-0.001520922,-0.001115326,0.003999386,0.000304163,0.020363254,0.000709703,0.025475091,0.054934088,0.007597785,0.10200266,0.003542919,0.008108589,0.02407775,0.025175674,0.014186722,0.031797289
20140224,0.001317989,0.02527548,0.010245972,0.00121661,0.10632768,-0.001520922,-0.001115326,0.004099355,0.000304163,0.020363254,0.000811086,0.025475091,0.055382188,0.007497843,0.10240504,0.003542919,0.007804608,0.02407775,0.027471034,0.014996926,0.031797289
20140225,0.001317989,0.02527548,0.010245972,0.001520745,0.10642825,-0.001520922,-0.001115326,0.004099355,0.000304163,0.023298611,0.000202776,0.025475091,0.055880058,0.007497843,0.10411505,0.003542919,0.008007262,0.02407775,0.027471034,0.01479438,0.03189844
20140226,0.001317989,0.025175674,0.010345893,0.000811086,0.10642825,-0.001013928,-0.001013928,0.004099355,0.000304163,0.019958325,0.000811086,0.025475091,0.056427694,0.007497843,0.10361214,0.003542919,0.00760195,0.02407775,0.02707187,0.014490554,0.03189844
20140227,0.001317989,0.025475091,0.010146051,0.00101385,0.10693105,-0.001520922,-0.001013928,0.004099355,0.000304163,0.020059558,0.000811086,0.025475091,0.056328126,0.007497843,0.10461796,0.003534521,0.00760195,0.02407775,0.027371244,0.014693105,0.03189844
20140228,0.00121661,0.02527548,0.010046128,0.000811086,0.10672994,-0.001520922,-0.001013928,0.003999386,0.000304163,0.019553384,0.000811086,0.025475091,0.056029416,0.007497843,0.10451738,0.003542919,0.007804608,0.02407775,0.027271453,0.014693105,0.03189844
20140303,0.001216604,0.025272857,0.010145628,0.002027603,0.10704411,-0.001520932,-0.001013933,0.003999321,0.000304163,0.019146923,0.000811083,0.025472426,0.055867248,0.007497612,0.10447263,0.003542867,0.007804357,0.024075369,0.027767232,0.014793481,0.031894263
20140304,0.001419359,0.024773918,0.010145628,0.002027603,0.10704411,-0.001520932,-0.001115331,0.003899354,0.000304163,0.020057905,0.000202776,0.025472426,0.055568664,0.007497612,0.10527655,0.003542867,0.007703035,0.024075369,0.027467935,0.014692218,0.031995377
20140305,0.001115222,0.025271108,0.010045437,0.002027592,0.1066522,-0.001520938,-0.001115334,0.004399125,0.000304162,0.020461618,0.000506933,0.02547065,0.05541097,0.005698532,0.10594926,0.003536635,0.007804191,0.024073782,0.027665372,0.014894134,0.031992575
20140306,0.001216602,0.025172204,0.009945663,0.001013844,0.10676818,-0.001520935,-0.001013934,0.003999299,0.000304163,0.019652504,0.0007097,0.025471538,0.05541517,0.006997853,0.10445773,0.003536652,0.007398989,0.024074576,0.027766177,0.014793181,0.031993976
20140307,0.001013845,0.024973496,0.009646048,0.000912465,0.10668328,-0.00121673,-0.001013933,0.003899354,0.000304163,0.019248147,0.000811083,0.025472426,0.055917011,0.007597548,0.10597993,0.003536669,0.007297738,0.024075369,0.027667467,0.014692218,0.031995377
20140310,0.000912465,0.024873708,0.009845882,0.001520735,0.1065828,0.000101388,-0.001520932,0.003999321,0.000304163,0.021778457,0.000304163,0.025472426,0.056215586,0.007597548,0.1065828,0.003536669,0.007601712,0.024075369,0.027866996,0.014793481,0.031995377
20140311,0.001824859,0.025073284,0.010745096,0.001013845,0.1065828,-0.00121673,-0.001013933,0.004399178,0.000304163,0.019450592,0.000202776,0.025472426,0.056613674,0.007297738,0.11180636,0.003546666,0.008361614,0.024075369,0.02796676,0.014692218,0.031793138
20140312,0.001115222,0.024971789,0.009945527,0.000608317,0.10655179,-0.001520938,-0.001013935,0.003999277,0.000304162,0.022789007,0.000101388,0.02547065,0.05685363,0.00759739,0.11347838,0.003546631,0.007702873,0.024073782,0.025969489,0.014995386,0.031790371
20140313,0.001115223,0.024972643,0.010045575,0.001622107,0.10716995,-0.001216732,-0.001318132,0.003999299,0.000304163,0.022992089,0.000506933,0.025471538,0.056957553,0.007497535,0.11349596,0.003546649,0.007804274,0.024074576,0.027865933,0.015096949,0.031791754
20140314,0.001216604,0.024973496,0.009845882,0.001520735,0.10668328,-0.00141953,-0.001013933,0.003999321,0.000304163,0.022082058,0.000101388,0.025472426,0.056862472,0.007497612,0.11250935,0.003546666,0.007601712,0.024075369,0.027866996,0.015097261,0.031793138
20140317,0.001419359,0.025272857,0.010045713,0.001115225,0.10668328,-0.00141953,-0.001013933,0.003899354,0.000304163,0.022891621,0.000506934,0.025472426,0.05696199,0.007697483,0.10597993,0.003546666,0.007703035,0.024075369,0.025971335,0.015198519,0.031793138
20140318,0.001013841,0.024970936,0.009945392,0.00111522,0.10663668,-0.001013937,-0.001013937,0.003899292,0.000304162,0.019449039,0.000101388,0.025469762,0.056948682,0.00769724,0.10593394,0.003546614,0.007601475,0.024072989,0.025968566,0.014488829,0.032294432
20140319,0.001013842,0.024971789,0.009745705,0.001115222,0.1066522,-0.001013935,-0.001013935,0.003899313,0.000304162,0.021574777,0.000101388,0.02547065,0.05685363,0.005998373,0.10594926,0.003546631,0.007601554,0.024073782,0.028563087,0.014995386,0.03229586
20140320,0.001115223,0.025571315,0.009745835,0.001419356,0.10666774,-0.001520935,-0.001013934,0.003899333,0.000304163,0.019348858,0.0007097,0.025471538,0.057853035,0.007497535,0.11329519,0.003546649,0.007601633,0.024074576,0.02766642,0.014894438,0.032297287
20140321,0.001115225,0.025272857,0.009546129,0.001622111,0.1078889,-0.001520932,-0.001520932,0.003899354,0.000304163,0.019248147,0.000101388,0.025472426,0.057957122,0.007597548,0.11391521,0.003556663,0.007196411,0.024075369,0.02796676,0.014489692,0.032298715
20140324,0.001013845,0.025173071,0.010495321,0.002331714,0.1078889,0.000101388,-0.001013933,0.003899354,0.000304163,0.021576052,0.000506934,0.025472426,0.058603913,0.007697483,0.11451767,0.003587853,0.007196411,0.024075369,0.028166283,0.011957815,0.032298715
20140325,0.001013845,0.025771774,0.009546129,0.001115225,0.10808983,-0.001520932,-0.001013933,0.003899354,0.000304163,0.020968817,0.000709701,0.025472426,0.058205892,0.007497612,0.10597993,0.003587853,0.007297738,0.024075369,0.028365804,0.012261669,0.032298715
20140326,0.001115222,0.02547065,0.009445965,0.002128962,0.10845954,-0.001520938,-0.001013935,0.003899313,0.000304162,0.01823496,0.000506933,0.02547065,0.058097151,0.00759739,0.11347838,0.003577821,0.006892297,0.024073782,0.028363601,0.012058702,0.03229586
20140327,0.001013844,0.025072424,0.009546004,0.001115223,0.10827475,-0.001520935,-0.001013934,0.003899333,0.000304163,0.017121865,0.000506933,0.025471538,0.056957553,0.007497535,0.11269285,0.003587836,0.006791034,0.024074576,0.028364703,0.012058901,0.032297287
20140328,0.000912465,0.025272857,0.009745965,0.001317982,0.10859213,-0.001520932,-0.000811139,0.003899354,0.000304163,0.020968817,0.000506934,0.025472426,0.057011749,0.005498716,0.11301147,0.003602849,0.007095084,0.024075369,0.028565321,0.012160385,0.032298715
20140331,0.000912466,0.025074145,0.009546254,0.001520738,0.10860824,-0.001723733,-0.000912534,0.003899375,0.000304163,0.021070633,0.000506934,0.025473315,0.056667826,0.007597627,0.11101971,0.003602867,0.006993823,0.024076163,0.028267138,0.01479378,0.032300143
20140401,0.000912466,0.025473315,0.009546254,0.001216606,0.10860824,-0.001520928,-0.001013931,0.003899375,0.000304163,0.021576689,0.000506934,0.025373523,0.056817128,0.007497689,0.10398493,0.00359287,0.006892492,0.024076163,0.028366905,0.012464446,0.032603489
20140402,0.000912466,0.025972259,0.009646175,0.001926236,0.10870873,-0.001520928,-0.001013931,0.003899375,0.000304163,0.023094734,0.000506934,0.025473315,0.056817128,0.005998521,0.11101971,0.00355788,0.006689827,0.024076163,0.028366905,0.01418617,0.032603489
20140403,0.001013844,0.025970412,0.009745835,0.001115223,0.10877689,-0.001216732,-0.000912537,0.003899333,0.000304163,0.023093274,0.000506933,0.025471538,0.056758548,0.007597469,0.10897774,0.00357364,0.006892362,0.024074576,0.027865933,0.012464021,0.032600579
20140404,0.001115225,0.025971335,0.009745965,0.001115225,0.10909442,-0.00121673,-0.000912535,0.003899354,0.000304163,0.022891621,-0.000101389,0.025472426,0.056663434,0.007597548,0.10829076,0.003587853,0.007095084,0.024075369,0.028465563,0.012160385,0.032602034
20140407,0.001216606,0.025373523,0.009746095,0.002027609,0.10911067,-0.001216728,-0.000912534,0.003699438,0.000304163,0.020159678,-0.000101389,0.025473315,0.056717594,0.007697565,0.10277855,0.003577874,0.00679116,0.024175964,0.028765967,0.011958011,0.032603489
20140408,0.001013847,0.02497435,0.009846015,0.001115227,0.10911067,-0.001520928,-0.000811138,0.003699438,0.000304163,0.020058456,-0.000101389,0.025473315,0.056468754,0.00719787,0.10499014,0.003577874,0.007095153,0.024175964,0.028666203,0.012464446,0.032401261
20140409,0.001115227,0.025173938,0.009846015,0.001115227,0.10911067,-0.001216728,-0.000811138,0.003699438,0.000304163,0.020766989,0.000506934,0.025473315,0.056767361,0.005998521,0.10096877,0.003567877,0.007095153,0.024175964,0.029065255,0.012667015,0.032401261
20140410,0.001013844,0.025172204,0.009845749,0.001723481,0.10917859,-0.001520935,-0.00081114,0.0036994,0.000304163,0.020360983,0.000506933,0.025471538,0.056708796,0.007497535,0.091389845,0.003567842,0.007196341,0.024174364,0.029162688,0.012869126,0.032398388
20140411,0.000912465,0.024973496,0.009745965,0.001115225,0.10909442,-0.00141953,-0.000811139,0.004299215,0.000304163,0.020057905,0.000709701,0.025472426,0.056713194,0.00699792,0.10196004,0.003567859,0.006892427,0.024175164,0.029064099,0.012666795,0.032399825
20140414,0.000912466,0.025173938,0.009846015,0.001723489,0.10921116,-0.001520928,-0.000811138,0.003699438,0.000304163,0.020058456,-0.000101389,0.025473315,0.056767361,0.007697565,0.094934214,0.003577874,0.007297811,0.024175964,0.028666203,0.015198836,0.032603489
20140415,0.000912466,0.025273731,0.009945934,0.001115227,0.10911067,-0.002027947,-0.000811138,0.003899375,0.000304163,0.022285134,0.000506934,0.025473315,0.056667826,0.006997987,0.10096877,0.003577874,0.007095153,0.024175964,0.028965493,0.01286958,0.032603489
20140416,0.000912466,0.025074145,0.010045851,0.001115227,0.10911067,-0.001520928,-0.000811138,0.003999343,0.000304163,0.022285134,0.000506934,0.025473315,0.05656829,0.005998521,0.093726943,0.003577874,0.007095153,0.024175964,0.02986332,0.015705137,0.032603489
20140417,0.001013844,0.025172204,0.010045575,0.001115223,0.10907817,-0.001520935,-0.00081114,0.003999299,0.000304163,0.020158565,-0.000101389,0.025471538,0.056609291,0.007497535,0.094406839,0.003546649,0.007297665,0.024174364,0.029960617,0.015906959,0.032600579
20140421,0.001013847,0.02497435,0.01009581,0.001520738,0.1091535,-0.001520928,-0.000811138,0.004499168,0.000304163,0.020159678,0.000506934,0.025473315,0.05656829,0.007597627,0.10348228,0.003577874,0.008108409,0.023212105,0.029564052,0.014692514,0.032603489
20140422,0.001013847,0.025473315,0.010145769,0.001115227,0.10921116,-0.001216728,-0.000811138,0.003999343,0.000304163,0.019957234,0.001013847,0.025473315,0.056916662,0.007497689,0.094934214,0.003583672,0.007095153,0.024175964,0.030262333,0.012970861,0.032906848
20140423,0.001013847,0.02497435,0.009945934,0.001115227,0.10921116,-0.001520928,-0.000811138,0.003899375,0.000304163,0.02258874,0.000202776,0.025473315,0.057016195,0.007497689,0.094934214,0.00359037,0.007095153,0.024175964,0.030461834,0.012768298,0.032906848
20140424,0.001013842,0.026169018,0.009745705,0.002027592,0.10906192,-0.001216734,-0.000304171,0.004599044,0.000304162,0.020562818,-0.000506956,0.02547065,0.057400797,0.007497458,0.094897291,0.003564126,0.007145608,0.024173564,0.030158846,0.012565082,0.032902402
20140425,0.000912464,0.025770865,0.009546004,0.001216602,0.10917859,-0.001216732,-0.000912537,0.003899333,0.000304163,0.019753718,0.0007097,0.025471538,0.057554549,0.007597469,0.095915037,0.003561644,0.008108229,0.024174364,0.029461918,0.014489404,0.032903884
20140428,0.001115227,0.025573105,0.010045851,0.002027609,0.10911067,-0.001520928,0.000304163,0.003899375,0.000304163,0.024309032,0.000101388,0.025473315,0.057563611,0.005498757,0.096443133,0.003561679,0.007399139,0.024175964,0.030162581,0.014692514,0.032906848
20140429,0.001013847,0.02497435,0.010245685,0.001317984,0.10931164,-0.001520928,0.000506934,0.003999343,0.000304163,0.01945111,0.000709702,0.025473315,0.057464083,0.007597627,0.097448975,0.003561679,0.00831105,0.024175964,0.030960574,0.0132747,0.032906848
20140430,0.001013847,0.025273731,0.010245685,0.001419362,0.10931164,-0.001520928,0.000506934,0.004099309,0.000304163,0.019552337,0.000506934,0.025473315,0.058210526,0.007597627,0.096543721,0.003561679,0.008615005,0.024175964,0.030461834,0.014692514,0.032906848
20140501,0.001013844,0.025271983,0.010245397,0.002331706,0.1092206,-0.001520935,-0.00081114,0.004499113,0.000304163,0.01955129,0.000506933,0.025471538,0.058151513,0.007597469,0.094607944,0.003561644,0.00744965,0.023302365,0.030160091,0.014691923,0.032903884
20140502,0.001216604,0.025472426,0.010045713,0.001622111,0.10909442,-0.001520932,-0.000912535,0.003999321,0.000304163,0.019754252,0.000506934,0.025472426,0.057758102,0.007497612,0.093413183,0.003561661,0.007703035,0.024175164,0.030460564,0.012970631,0.032905366
20140505,0.001013845,0.024973496,0.009945798,0.001317982,0.10919487,-0.001520932,0.000506934,0.003999321,0.000304163,0.017932171,0.000506934,0.025472426,0.057907367,0.007697483,0.093010826,0.003561661,0.007905679,0.024175164,0.030959262,0.0157048,0.032905366
20140506,0.001115225,0.025472426,0.009845882,0.001622111,0.10909442,-0.001520932,0.000405549,0.003999321,0.000304163,0.018640792,0.000506934,0.025472426,0.058355151,0.007497612,0.095726473,0.003561661,0.007703035,0.024175164,0.030560306,0.013071908,0.032905366
20140507,0.001115222,0.02537088,0.009945527,0.002433066,0.10906192,-0.001520938,0.000405548,0.003999277,0.000304162,0.01823496,0.000506933,0.02547065,0.058196627,0.007697321,0.095902472,0.00355163,0.007601554,0.024173564,0.030258573,0.01307144,0.032902402
20140508,0.001115223,0.025471538,0.010045575,0.002027598,0.10917859,-0.001520935,0.000405548,0.003999299,0.000304163,0.018741539,0.000506933,0.025471538,0.058052021,0.005998423,0.093099574,0.003551647,0.007702954,0.024174364,0.030060354,0.013172946,0.032903884
20140509,0.001013845,0.025272857,0.009745965,0.001926231,0.10919487,-0.001825142,-0.001520932,0.003899354,0.000304163,0.018539563,0.000506934,0.025472426,0.057907367,0.007697483,0.093413183,0.003546666,0.007804357,0.024175164,0.029463106,0.013071908,0.032905366
20140512,0.001013845,0.025472426,0.009745965,0.001723485,0.10909442,-0.001825142,0.000304163,0.003899354,0.000304163,0.018539563,0.000506934,0.025472426,0.058006876,0.00699792,0.093916111,0.003546666,0.008006999,0.024175164,0.029961846,0.013274458,0.032905366
20140513,0.001013845,0.025272857,0.009745965,0.001622111,0.10909442,-0.001825142,-0.001520932,0.003899354,0.000304163,0.017932171,0.000506934,0.025472426,0.058006876,0.007597548,0.093916111,0.003546666,0.008108319,0.024175164,0.030660046,0.013375733,0.033006461
20140514,0.001115222,0.025171336,0.009645793,0.001115222,0.10906192,-0.001825151,-0.001520938,0.003999277,0.000304162,0.017627613,0.000506933,0.02547065,0.05769924,0.005398682,0.090372844,0.003546631,0.008310766,0.024173564,0.030458025,0.014691627,0.03300348
20140515,0.001115223,0.025271983,0.009945663,0.001419356,0.10917859,-0.001825146,-0.00020278,0.003999299,0.000202776,0.017425572,0.0007097,0.025471538,0.058052021,0.007497535,0.091389845,0.003546649,0.008614802,0.024174364,0.030459294,0.014691923,0.033004971
20140516,0.001013845,0.025372642,0.010145628,0.002230344,0.10919487,-0.001926547,-0.001520932,0.003899354,0.000304163,0.017324748,0.000506934,0.025472426,0.058355151,0.007497612,0.093413183,0.003546666,0.008108319,0.024175164,0.030959262,0.015401034,0.033006461
20140519,0.001317982,0.025372642,0.010145628,0.001723485,0.10919487,-0.001926547,-0.000304171,0.003899354,0.000202776,0.020159121,0.000506934,0.025472426,0.057758102,0.005398762,0.092910234,0.003577856,0.007703035,0.024175164,0.031058999,0.012768075,0.033006461
20140520,0.000912465,0.025472426,0.009945798,0.001317982,0.10939578,-0.001926547,-0.000304171,0.003899354,0.000202776,0.020057905,0.000506934,0.025472426,0.058056631,0.007497612,0.095927606,0.003577856,0.007703035,0.024175164,0.031358205,0.012869353,0.03320868
20140521,0.000811081,0.024971789,0.009995482,0.001115222,0.10926271,-0.001926557,-0.000304171,0.003399478,0.000202776,0.01823496,0.000202776,0.02547065,0.058196627,0.005398682,0.095902472,0.003577821,0.007702873,0.024173564,0.031255796,0.013982825,0.033205662
20140522,0.000912464,0.025271983,0.010045575,0.001926226,0.10927901,-0.001926552,-0.000304171,0.003899333,0.000202776,0.016818151,0.000101388,0.025471538,0.057703793,0.005998423,0.093401263,0.003577839,0.007804274,0.024174364,0.031257133,0.013071674,0.033207171
20140523,0.001013845,0.02557221,0.010045713,0.001926231,0.10919487,-0.001926547,-0.001013933,0.003999321,0.000304163,0.018944473,0.000506934,0.025472426,0.058156138,0.005998472,0.088885867,0.003577856,0.008108319,0.024175164,0.03125847,0.0157048,0.03320868
20140527,0.001419359,0.025971335,0.010245541,0.001115225,0.10929532,-0.001013933,-0.001520932,0.004299215,0.000304163,0.019045699,0.000506934,0.025472426,0.058852669,0.007697483,0.089892088,0.003577856,0.008614903,0.024175164,0.03125847,0.013578279,0.033511975
20140528,0.001216606,0.02497435,0.010245685,0.001317984,0.10931164,-0.001520928,-0.000202779,0.004199275,0.000304163,0.015907652,0.000709702,0.025473315,0.059155955,0.005998521,0.088896664,0.003577874,0.008716321,0.024175964,0.031658775,0.016211417,0.033513513
20140529,0.001013848,0.026172768,0.010245829,0.001115228,0.10942848,-0.00101393,-0.00101393,0.004199299,0.000202776,0.015199152,0.000101388,0.025474203,0.059260272,0.007497766,0.09494653,0.003577891,0.008311144,0.024176765,0.031859643,0.015705475,0.03351505
20140530,0.001115225,0.025971335,0.010245541,0.001115225,0.10939578,-0.001926547,-0.001013933,0.003999321,0.000202776,0.015299777,0.000506934,0.025472426,0.058653664,0.005698621,0.086369939,0.003577856,0.007905679,0.024175164,0.031956594,0.015198519,0.033511975
20140602,0.001216606,0.025772684,0.010445515,0.001115227,0.10911067,-0.001926541,-0.000202779,0.003999343,0.000202776,0.017426403,0.000506934,0.025473315,0.058359809,0.005698665,0.093425107,0.003577874,0.007449802,0.024175964,0.032257201,0.01479378,0.033513513
20140603,0.001216606,0.025972259,0.010545429,0.001317984,0.10911067,-0.001318127,-0.000202779,0.004099309,0.000202776,0.018540034,0.000506934,0.025473315,0.058210526,0.007697565,0.08104337,0.003577874,0.00831105,0.024175964,0.032257201,0.012970861,0.033311301
20140604,0.001419353,0.026169018,0.010744779,0.001115222,0.10916232,-0.001520938,-0.001013935,0.00409924,0.000202776,0.019348345,0.000506933,0.02547065,0.058843197,0.005998373,0.081821612,0.003577821,0.008412078,0.024073782,0.032950869,0.014792881,0.033306745
20140605,0.001115223,0.025870639,0.010645031,0.000202776,0.10907817,-0.001520935,-0.001013934,0.003199551,0.000202776,0.019652504,0.000506933,0.025471538,0.059196126,0.007497535,0.08243473,0.003553646,0.008108229,0.024074576,0.032852643,0.013578026,0.033308264
20140606,0.001216604,0.026071115,0.010545276,0.001115225,0.10909442,-0.001520932,-0.001013933,0.004099286,0.000202776,0.019045699,0.000506934,0.025472426,0.059797894,0.007497612,0.093413183,0.003577856,0.008310955,0.024075369,0.033053561,0.015603545,0.033309782
20140609,0.001216606,0.026072045,0.010545429,0.001115227,0.10911067,-0.001520928,-0.001013931,0.004099309,0.000202776,0.019046195,-0.000506955,0.025473315,0.060151064,0.007697565,0.081849069,0.003577874,0.00831105,0.024076163,0.033055056,0.015603879,0.033311301
20140610,0.001115227,0.026072045,0.010445515,0.001115227,0.10911067,-0.001825137,0.000202776,0.004099309,0.000304163,0.017021421,-0.000101389,0.025473315,0.059603764,0.007497689,0.081345514,0.003577874,0.007905764,0.024076163,0.033154785,0.01286958,0.029569583
20140611,0.000304163,0.026072045,0.010845165,0.001115227,0.10921116,-0.001825137,0.000202776,0.00429924,0.000202776,0.017831371,-0.000506955,0.025473315,0.058956923,0.007497689,0.080338339,0.003577874,0.008615005,0.02397636,0.032955327,0.015198836,0.029569583
20140612,0.001419356,0.027965689,0.010944747,0.001115223,0.10907817,-0.001825146,-0.001013934,0.004599073,0.000202776,0.018235416,-0.000506956,0.025471538,0.058698703,0.007497535,0.080824076,0.003577839,0.008412175,0.023974786,0.033949427,0.015805711,0.02956719
20140613,0.001013845,0.02696909,0.010745096,0.001115225,0.10909442,-0.001825142,-0.001013933,0.004399178,0.000202776,0.01550229,0.000709701,0.025472426,0.058653664,0.007697483,0.081638539,0.003577856,0.008209637,0.023975573,0.033851291,0.015603545,0.029568387
20140616,0.001520738,0.027269417,0.011144894,0.001115227,0.10911067,-0.001520928,-0.001013931,0.004699092,0.000202776,0.016008907,0.000506934,0.025473315,0.05860861,0.007497689,0.080841936,0.003577874,0.008615005,0.02397636,0.034052302,0.015198836,0.029569583
20140617,0.001622114,0.027169641,0.010845165,0.001115227,0.10911067,-0.001723733,-0.000709743,0.004399205,0.000202776,0.017730131,0.000506934,0.025473315,0.059255469,0.007497689,0.083057519,0.003577874,0.008615005,0.02397636,0.03355369,0.015198836,0.029873018
20140618,0.001520738,0.026970085,0.010745254,0.001115227,0.10911067,-0.001723733,-0.000811138,0.00429924,0.000202776,0.015502619,-0.000506955,0.025473315,0.05975303,0.007497689,0.090909514,0.003577874,0.007905764,0.02397636,0.03355369,0.01479378,0.029873018
20140619,0.001419356,0.027566662,0.010744937,0.001115223,0.10893628,-0.001318132,-0.00081114,0.004199227,0.000202776,0.01661567,0.000506933,0.025471538,0.060240643,0.005398722,0.080119343,0.003546649,0.007702954,0.024362821,0.033949427,0.015400709,0.029870575
20140620,0.001013845,0.02696909,0.010545276,0.001115225,0.10909442,-0.001825142,-0.001013933,0.003999321,0.000202776,0.016616048,0.000506934,0.025472426,0.060245606,0.007697483,0.090898223,0.003536669,0.007095084,0.023975573,0.033252999,0.015198519,0.029871797
20140623,0.001013847,0.027269417,0.010445515,0.000405549,0.10911067,-0.001825137,-0.001520928,0.003999343,0.000101388,0.014591247,0.000506934,0.025473315,0.060897342,0.007697565,0.080338339,0.003536686,0.007551128,0.024076163,0.033354239,0.014692514,0.029873018
20140624,0.001115227,0.026670746,0.010545429,0.001115227,0.10911067,-0.001216728,-0.001520928,0.003899375,0.000101388,0.013781081,0.000506934,0.025473315,0.059902294,0.007497689,0.085876767,0.003536686,0.007652454,0.024076163,0.032955327,0.01479378,0.029367307
20140625,0.001317984,0.026870306,0.010645342,0.001115227,0.10911067,-0.001825137,-0.001013931,0.003999343,0.000101388,0.0132747,0.000506934,0.025473315,0.059554008,0.007497689,0.080841936,0.003432716,0.006892492,0.024076163,0.03355369,0.01479378,0.029367307
20140626,0.001216602,0.02686833,0.010545124,0.001115223,0.10907817,-0.001825146,-0.001520935,0.003999299,0.000101388,0.012666575,0.000506933,0.025471538,0.060986668,0.005698576,0.080824076,0.003415389,0.00628438,0.024074576,0.033650314,0.014691923,0.029364946
20140627,0.001216604,0.026769546,0.010545276,0.001115225,0.10919487,-0.001825142,-0.001013933,0.004099286,0.000101388,0.014894742,0.000101388,0.025472426,0.060544071,0.007597548,0.0722708,0.003415405,0.006588434,0.024075369,0.033552149,0.014692218,0.029366126
20140630,0.001115227,0.026970085,0.010445515,0.001115227,0.10911067,-0.001825137,-0.001520928,0.003999343,0.000101388,0.015401359,0.000506934,0.025473315,0.060947092,0.005698665,0.07983472,0.003415421,0.00663916,0.024076163,0.033753137,0.014591247,0.029367307
20140701,0.001216604,0.02696909,0.010445365,-0.00020278,0.10909442,-0.001825142,-0.001520932,0.004099286,0.000101388,0.01550229,0.000506934,0.025472426,0.0615389,0.007497612,0.0733792,0.003415405,0.006081762,0.024075369,0.033851291,0.014590955,0.028860423
20140702,0.001317977,0.026667825,0.010644876,0.001115222,0.10906192,-0.001622341,-0.000101389,0.003999277,0.000101388,0.016007854,0.000506933,0.02547065,0.061826877,0.007697321,0.085846545,0.003415373,0.006081661,0.024073782,0.034047542,0.014286602,0.028858143
20140703,0.001013844,0.026768565,0.010744937,0.000101388,0.10907817,-0.001520935,-0.001013934,0.004199227,0.000101388,0.016210697,-0.000506956,0.025471538,0.061135867,0.007497535,0.076595027,0.003418688,0.00380145,0.024074576,0.034248531,0.014691923,0.028859283
20140707,0.001317982,0.026669772,0.009995756,0.001115225,0.10909442,-0.001723737,-0.000912535,0.003899354,0.000304163,0.015198519,0.000506934,0.025472426,0.0596984,0.007697483,0.080833005,0.003418704,0.004054857,0.024075369,0.033452433,0.014489692,0.028860423
